,script_name,size,time
67,annarchy_izh_cuda.py,4000,0.1365752220153808
68,pymonntorch_izh_cuda.py,4000,0.7824909687042236
72,brian_izh_cuda.py,5000,0.084
73,annarchy_izh_cuda.py,5000,0.1962254047393798
74,pymonntorch_izh_cuda.py,5000,0.8702504634857178
78,brian_izh_cuda.py,6000,0.114
79,annarchy_izh_cuda.py,6000,0.2724690437316894
80,pymonntorch_izh_cuda.py,6000,0.8484475612640381
84,brian_izh_cuda.py,7000,0.149
85,annarchy_izh_cuda.py,7000,0.3603668212890625
86,pymonntorch_izh_cuda.py,7000,0.8024263381958008
90,brian_izh_cuda.py,8000,0.189
91,annarchy_izh_cuda.py,8000,0.4625952243804931
92,pymonntorch_izh_cuda.py,8000,0.8186240196228027
96,brian_izh_cuda.py,9000,0.223
97,annarchy_izh_cuda.py,9000,0.5733089447021484
98,pymonntorch_izh_cuda.py,9000,0.8058152198791504
102,brian_izh_cuda.py,10000,0.278
103,annarchy_izh_cuda.py,10000,0.6843688488006592
104,pymonntorch_izh_cuda.py,10000,1.0140447616577148
108,brian_izh_cuda.py,11000,0.33
109,pymonntorch_izh_cuda.py,11000,1.0211060047149658
113,brian_izh_cuda.py,12000,0.407
114,pymonntorch_izh_cuda.py,12000,0.9940612316131592
118,pymonntorch_izh_cuda.py,13000,1.0675957202911377
122,pymonntorch_izh_cuda.py,14000,0.9471776485443116
125,pymonntorch_izh_cuda.py,15000,0.9910790920257568
